vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount

VTS,2011-04-29 05:50:00,2011-04-29 05:55:00,1,2.1499999999999999,-73.940545,40.834910000000001,1,,-73.942723000000001,40.811692000000001,CSH,6.9000000000000004,0.5,0.5,0,0,7.9000000000000004
VTS,2011-04-25 09:13:00,2011-04-25 09:25:00,1,2.3900000000000001,-73.957881999999998,40.773792999999998,1,,-73.981958000000006,40.76717,CRD,8.9000000000000004,0,0.5,1,0,10.4
VTS,2011-04-29 04:01:00,2011-04-29 04:07:00,1,1.45,-73.983530000000002,40.749833000000002,1,,-73.987070000000003,40.763482000000003,CRD,5.7000000000000002,0.5,0.5,2,0,8.6999999999999993
VTS,2011-04-29 05:32:00,2011-04-29 05:44:00,1,2.3599999999999999,-73.959041999999997,40.814886999999999,1,,-73.953469999999996,40.790835000000001,CRD,9.3000000000000007,0.5,0.5,2,0,12.300000000000001
VTS,2011-04-29 05:05:00,2011-04-29 05:22:00,1,6.1799999999999997,-73.983778000000001,40.729765,1,,-73.954515000000001,40.801600000000001,CRD,16.100000000000001,0.5,0.5,2,0,19.100000000000001
VTS,2011-04-29 05:12:00,2011-04-29 05:17:00,3,1.3899999999999999,-73.951014999999998,40.771721999999997,1,,-73.971857999999997,40.782195000000002,CSH,5.7000000000000002,0.5,0.5,0,0,6.7000000000000002
VTS,2011-04-25 08:50:00,2011-04-25 09:05:00,1,2.0800000000000001,-73.996487999999999,40.731771999999999,1,,-73.983256999999995,40.756614999999996,CSH,9.3000000000000007,0,0.5,0,0,9.8000000000000007
VTS,2011-04-28 18:49:00,2011-04-28 19:01:00,5,1.29,-73.964641999999998,40.764834999999998,1,,-73.982527000000005,40.772494999999999,CSH,7.7000000000000002,1,0.5,0,0,9.1999999999999993
VTS,2011-04-25 07:04:00,2011-04-25 07:12:00,1,3.2000000000000002,-73.982163,40.778109999999998,1,,-74.000052999999994,40.738062999999997,CSH,8.9000000000000004,0,0.5,0,0,9.4000000000000004
VTS,2011-04-28 18:24:00,2011-04-28 18:32:00,1,1.02,-73.990371999999994,40.737793000000003,1,,-73.991318000000007,40.747230000000002,CSH,6.0999999999999996,1,0.5,0,0,7.5999999999999996
VTS,2011-04-28 19:22:00,2011-04-28 19:32:00,1,1.6299999999999999,-73.992440000000002,40.758282000000001,1,,-73.969693000000007,40.757356999999999,CRD,6.9000000000000004,1,0.5,1,0,9.4000000000000004
VTS,2011-04-29 05:27:00,2011-04-29 05:30:00,4,1.0600000000000001,-73.946042000000006,40.777507,1,,-73.955477999999999,40.764277,CSH,4.9000000000000004,0.5,0.5,0,0,5.9000000000000004
