VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2015-09-01 00:05:55,2015-09-01 00:31:02,1,17.45,-73.791351318359375,40.646690368652344,1,N,-73.857437133789063,40.848262786865234,1,47.5,0.5,0.5,5,5.54,0.3,59.34
1,2015-09-01 00:05:56,2015-09-01 00:07:42,1,.40,-73.978935241699219,40.752853393554687,1,N,-73.986061096191406,40.755397796630859,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2015-09-01 00:05:57,2015-09-01 00:16:48,1,1.50,-73.990890502929688,40.723972320556641,1,N,-74.009559631347656,40.728916168212891,2,9,0.5,0.5,0,0,0.3,10.3
1,2015-09-01 00:05:57,2015-09-01 00:05:57,1,.00,-73.932655334472656,40.803768157958984,1,N,0,0,2,4,0.5,0.5,0,0,0.3,5.3
1,2015-09-01 00:05:57,2015-09-01 00:30:32,1,7.50,-73.987777709960937,40.738193511962891,1,N,-73.944755554199219,40.828166961669922,1,23.5,0.5,0.5,4.95,0,0.3,29.75
2,2015-09-01 00:05:57,2015-09-01 00:12:41,3,1.61,-73.990257263183594,40.737289428710938,1,N,-73.995086669921875,40.744850158691406,2,7,0.5,0.5,0,0,0.3,8.3
2,2015-09-01 00:05:57,2015-09-01 00:08:56,2,.69,-73.943656921386719,40.820594787597656,1,N,-73.937637329101563,40.828693389892578,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2015-09-01 00:05:58,2015-09-01 00:10:23,1,.80,-74.00408935546875,40.751827239990234,1,N,-74.003807067871094,40.742019653320312,1,5.5,0.5,0.5,1,0,0.3,7.8
1,2015-09-01 00:05:58,2015-09-01 00:32:10,3,5.80,-73.987030029296875,40.766490936279297,1,N,-73.910835266113281,40.771129608154297,1,22,0.5,0.5,4.65,0,0.3,27.95
1,2015-09-01 00:05:58,2015-09-01 00:19:44,1,3.90,-73.996940612792969,40.725315093994141,1,N,-73.952018737792969,40.692836761474609,1,14,0.5,0.5,3.06,0,0.3,18.36
2,2015-09-01 00:05:58,2015-09-01 00:22:53,1,4.21,-73.9866943359375,40.730148315429687,1,N,-73.981155395507813,40.675487518310547,2,15.5,0.5,0.5,0,0,0.3,16.8
1,2015-09-01 00:05:59,2015-09-01 00:22:06,3,3.70,-73.994071960449219,40.732307434082031,1,N,-73.981391906738281,40.768562316894531,2,15,0.5,0.5,0,0,0.3,16.3
2,2015-09-01 00:06:00,2015-09-01 00:08:50,1,.84,-73.97113037109375,40.755321502685547,1,N,-73.963340759277344,40.765941619873047,1,4.5,0.5,0.5,1.2,0,0.3,7
2,2015-09-01 00:06:01,2015-09-01 00:15:00,1,1.21,-73.986228942871094,40.730552673339844,1,N,-74.002853393554687,40.730850219726563,1,7.5,0.5,0.5,1.76,0,0.3,10.56
1,2015-09-01 00:06:02,2015-09-01 00:10:57,2,2.00,-73.982231140136719,40.774639129638672,1,N,-73.9677734375,40.800540924072266,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2015-09-01 00:06:02,2015-09-01 00:15:50,1,4.30,-73.863433837890625,40.769054412841797,1,N,-73.925239562988281,40.759365081787109,1,14.5,0.5,0.5,2,0,0.3,17.8
2,2015-09-01 00:06:02,2015-09-01 00:23:10,1,5.14,-74.008255004882813,40.722881317138672,1,N,-73.982925415039062,40.782016754150391,1,17.5,0.5,0.5,1.8,0,0.3,20.6
2,2015-09-01 00:06:02,2015-09-01 00:15:15,1,2.44,-73.982048034667969,40.778179168701172,1,N,-73.96746826171875,40.752670288085938,1,10,0.5,0.5,0.7,0,0.3,12
2,2015-09-01 00:06:02,2015-09-01 00:51:55,1,11.15,-73.994277954101563,40.761531829833984,1,N,-73.966011047363281,40.634601593017578,1,38.5,0.5,0.5,7.96,0,0.3,47.76
2,2015-09-01 00:06:02,2015-09-01 00:11:48,1,1.47,-73.98101806640625,40.782260894775391,1,N,-73.967132568359375,40.798454284667969,1,7,0.5,0.5,0.7,0,0.3,9
1,2015-09-01 00:06:04,2015-09-01 00:19:32,1,3.80,-73.975257873535156,40.764316558837891,1,N,-73.935089111328125,40.798358917236328,1,13,0.5,0.5,2.85,0,0.3,17.15
2,2015-09-01 00:06:04,2015-09-01 00:37:54,1,11.58,-73.874649047851563,40.774158477783203,1,N,-73.998260498046875,40.731861114501953,1,35,0.5,0.5,8.37,5.54,0.3,50.21
1,2015-09-01 00:06:05,2015-09-01 00:16:18,1,1.90,-73.987464904785156,40.748626708984375,1,N,-73.984222412109375,40.767234802246094,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2015-09-01 00:06:05,2015-09-01 00:22:25,1,9.20,-73.982215881347656,40.765289306640625,1,N,-73.918922424316406,40.867324829101563,2,27,0.5,0.5,0,0,0.3,28.3
2,2015-09-01 00:06:05,2015-09-01 00:11:18,1,1.32,-73.997642517089844,40.721790313720703,1,N,-74.004447937011719,40.707248687744141,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2015-09-01 00:06:05,2015-09-01 00:13:30,5,1.92,-73.978187561035156,40.773086547851563,1,N,-73.975837707519531,40.793834686279297,1,8.5,0.5,0.5,1,0,0.3,10.8
2,2015-09-01 00:06:06,2015-09-01 00:15:54,1,1.25,-73.972511291503906,40.793991088867188,1,N,-73.984832763671875,40.782539367675781,2,8,0.5,0.5,0,0,0.3,9.3
2,2015-09-01 00:06:06,2015-09-01 00:21:46,1,7.54,-73.97271728515625,40.753528594970703,1,N,-73.998321533203125,40.689968109130859,2,22.5,0.5,0.5,0,0,0.3,23.8
2,2015-09-01 00:06:06,2015-09-01 00:23:47,1,4.45,-74.009910583496094,40.712268829345703,1,N,-73.992477416992188,40.768283843994141,1,16.5,0.5,0.5,0,0,0.3,17.8
1,2015-09-01 00:06:07,2015-09-01 00:07:49,1,.30,-73.995170593261719,40.7421875,1,N,-73.998939514160156,40.739479064941406,1,3.5,0.5,0.5,7.2,0,0.3,12
1,2015-09-01 00:06:07,2015-09-01 00:11:26,1,1.00,-73.997573852539063,40.720813751220703,1,N,-73.990119934082031,40.734699249267578,2,6,0.5,0.5,0,0,0.3,7.3
2,2015-09-01 00:06:07,2015-09-01 00:12:26,6,.98,-73.991729736328125,40.759868621826172,1,N,-73.97845458984375,40.751823425292969,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2015-09-01 00:06:07,2015-09-01 00:19:44,2,4.94,-73.874443054199219,40.77410888671875,1,N,-73.923667907714844,40.742328643798828,1,16.5,0.5,0.5,5.34,0,0.3,23.14
1,2015-09-01 00:06:08,2015-09-01 00:16:09,1,2.50,-73.978935241699219,40.753349304199219,1,N,-73.976181030273438,40.728660583496094,1,10,0.5,0.5,2.8,0,0.3,14.1
2,2015-09-01 00:06:08,2015-09-01 00:12:01,1,1.28,0,0,1,N,0,0,2,6,0.5,0.5,0,0,0.3,7.3
2,2015-09-01 00:06:08,2015-09-01 00:25:40,1,5.69,-73.98785400390625,40.737968444824219,1,N,-73.956443786621094,40.685146331787109,1,19,0.5,0.5,3.5,0,0.3,23.8
1,2015-09-01 00:06:09,2015-09-01 00:16:51,2,3.80,-73.988235473632813,40.720306396484375,1,N,-73.962127685546875,40.682506561279297,1,13,0.5,0.5,2.85,0,0.3,17.15
2,2015-09-01 00:06:09,2015-09-01 00:18:43,1,2.86,-74.001266479492188,40.731048583984375,1,N,-74.000320434570313,40.761878967285156,2,11.5,0.5,0.5,0,0,0.3,12.8
2,2015-09-01 00:06:09,2015-09-01 00:16:59,1,2.94,-74.012489318847656,40.702529907226563,1,N,-73.983619689941406,40.693813323974609,1,11.5,0.5,0.5,0,0,0.3,12.8
1,2015-09-01 00:06:10,2015-09-01 00:09:19,1,.90,-73.968742370605469,40.796672821044922,1,N,-73.965873718261719,40.805610656738281,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,2015-09-01 00:06:10,2015-09-01 00:17:37,2,2.60,-73.961471557617188,40.714202880859375,1,N,-73.926681518554688,40.699012756347656,1,11,0.5,0.5,2,0,0.3,14.3
1,2015-09-01 00:06:10,2015-09-01 00:32:08,1,9.60,-73.863739013671875,40.769626617431641,1,N,-73.906715393066406,40.697135925292969,1,30,0.5,0.5,6.25,0,0.3,37.55
2,2015-09-01 00:06:10,2015-09-01 00:38:02,1,7.64,-73.977058410644531,40.784889221191406,1,N,-73.926666259765625,40.866989135742188,1,29,0.5,0.5,6.06,0,0.3,36.36
2,2015-09-01 00:06:10,2015-09-01 00:12:19,4,1.25,-73.983604431152344,40.755413055419922,1,N,-73.969528198242188,40.763107299804688,1,6.5,0.5,0.5,0,0,0.3,7.8
2,2015-09-01 00:06:11,2015-09-01 00:12:39,2,1.51,-74.01007080078125,40.720279693603516,1,N,-74.005859375,40.737579345703125,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2015-09-01 00:06:11,2015-09-01 00:12:42,6,1.07,-73.995079040527344,40.725166320800781,1,N,-74.007400512695313,40.732936859130859,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2015-09-01 00:06:11,2015-09-01 00:14:23,3,2.36,-73.974296569824219,40.783729553222656,1,N,-73.959228515625,40.80950927734375,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2015-09-01 00:06:11,2015-09-01 00:10:08,3,1.01,-73.990432739257813,40.735069274902344,1,N,-74.001556396484375,40.730411529541016,2,5,0.5,0.5,0,0,0.3,6.3
2,2015-09-01 00:06:11,2015-09-01 00:12:13,2,1.12,-73.92431640625,40.743618011474609,1,N,-73.934226989746094,40.739444732666016,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2015-09-01 00:06:11,2015-09-01 00:36:25,1,16.32,-73.803306579589844,40.648590087890625,5,N,-73.973396301269531,40.755287170410156,1,52,0,0.5,11.67,5.54,0.3,70.01
2,2015-09-01 00:06:11,2015-09-01 00:38:11,1,14.42,-73.99676513671875,40.729713439941406,1,N,-73.854347229003906,40.855892181396484,1,41.5,0.5,0.5,1,0,0.3,43.8
1,2015-09-01 00:06:12,2015-09-01 00:20:03,2,4.70,-73.973106384277344,40.755046844482422,1,N,-73.9901123046875,40.715175628662109,2,16,0.5,0.5,0,0,0.3,17.3
2,2015-09-01 00:06:12,2015-09-01 00:28:47,1,12.35,-73.776908874511719,40.646713256835938,1,N,-73.900367736816406,40.741870880126953,2,35.5,0.5,0.5,0,0,0.3,36.8
1,2015-09-01 00:06:13,2015-09-01 00:12:37,1,1.60,-73.999168395996094,40.727901458740234,1,N,-73.996131896972656,40.744312286376953,2,7,0.5,0.5,0,0,0.3,8.3
2,2015-09-01 00:06:13,2015-09-01 00:18:19,6,7.12,-73.873558044433594,40.774051666259766,1,N,-73.958122253417969,40.717117309570313,1,20.5,0.5,0.5,4.36,0,0.3,26.16
2,2015-09-01 00:06:13,2015-09-01 00:09:21,2,.57,-73.9840087890625,40.755023956298828,1,N,-73.980278015136719,40.760818481445313,2,4,0.5,0.5,0,0,0.3,5.3
