vendor_id, pickup_datetime, dropoff_datetime, passenger_count, trip_distance, pickup_longitude, pickup_latitude, rate_code, store_and_fwd_flag, dropoff_longitude, dropoff_latitude, payment_type, fare_amount, surcharge, mta_tax, tip_amount, tolls_amount, total_amount

VTS,2014-11-01 00:47:00,2014-11-01 01:00:00,5,2.71,-73.96096,40.818779999999997,1,,-73.92362,40.808399999999999,CRD,11.5,0.5,0.5,2.3999999999999999,0,14.9
VTS,2014-11-01 00:28:00,2014-11-01 01:00:00,5,4.6699999999999999,-73.990148000000005,40.729315,1,,-73.954932999999997,40.769334999999998,CRD,23.5,0.5,0.5,6,0,30.5
VTS,2014-11-01 00:39:00,2014-11-01 01:00:00,2,4.5199999999999996,-73.980121999999994,40.742846999999998,1,,-73.977007,40.784256999999997,CRD,17,0.5,0.5,4.3799999999999999,0,22.379999999999999
VTS,2014-11-01 00:46:00,2014-11-01 00:56:00,1,1.7,-73.932772999999997,40.703381999999998,1,,-73.951693000000006,40.691347,CRD,8.5,0.5,0.5,2.25,0,11.75
VTS,2014-11-01 00:06:00,2014-11-01 00:59:00,3,8.1799999999999997,-73.997955000000005,40.729407000000002,1,,-73.884077000000005,40.748452,CSH,37.5,0.5,0.5,0,0,38.5
VTS,2014-11-01 00:53:00,2014-11-01 00:58:00,1,0.68999999999999995,-73.992345,40.743206999999998,1,,-73.991607000000002,40.749679999999998,CSH,5,0.5,0.5,0,0,6
VTS,2014-11-01 00:23:00,2014-11-01 00:59:00,1,9.7300000000000004,-73.989564999999999,40.723077000000004,1,,-73.868944999999997,40.762999999999998,CSH,34,0.5,0.5,0,0,35
VTS,2014-11-01 00:54:00,2014-11-01 00:59:00,1,1.1699999999999999,-73.956559999999996,40.775232000000003,1,,-73.953597000000002,40.788007,CRD,6,0.5,0.5,1.3,0,8.3000000000000007
VTS,2014-11-01 00:53:00,2014-11-01 00:57:00,5,1.02,-73.982271999999995,40.739707000000003,1,,-73.975442000000001,40.751047,CRD,5,0.5,0.5,1.3799999999999999,0,7.3799999999999999
VTS,2014-11-01 00:44:00,2014-11-01 00:59:00,1,3.7999999999999998,-73.968715000000003,40.759777,1,,-73.953244999999995,40.758136999999998,CSH,14,0.5,0.5,0,0,15
VTS,2014-11-01 00:41:00,2014-11-01 00:58:00,5,2.2000000000000002,-73.983199999999997,40.726391999999997,1,,-73.974977999999993,40.743557000000003,CRD,12.5,0.5,0.5,2,0,15.5
VTS,2014-11-01 00:30:00,2014-11-01 01:00:00,3,9.9499999999999993,-73.985326999999998,40.730722,1,,-74.004594999999995,40.645277,CRD,31.5,0.5,0.5,6,5.3300000000000001,43.829999999999998
VTS,2014-11-01 00:56:00,2014-11-01 00:59:00,5,0.23000000000000001,-73.987260000000006,40.760441999999998,1,,-73.984077999999997,40.759790000000002,CSH,3.5,0.5,0.5,0,0,4.5
VTS,2014-11-01 00:40:00,2014-11-01 00:59:00,6,2.7599999999999998,-73.970929999999996,40.761499999999998,1,,-73.995869999999996,40.727870000000003,CSH,14.5,0.5,0.5,0,0,15.5
VTS,2014-11-01 00:46:00,2014-11-01 00:58:00,1,1.49,-73.963570000000004,40.757739999999998,1,,-73.974320000000006,40.762309999999999,CRD,9,0.5,0.5,2.8500000000000001,0,12.85
