VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,Total_amount,Payment_type,Trip_type 


2,2014-12-01 00:00:04,2014-12-01 00:08:45,N,1,-73.807624816894531,40.700252532958984,-73.79937744140625,40.710411071777344,1,1.39,7.5,0.5,0.5,1.6,0,,10.1,1,1,,
1,2014-12-01 00:00:04,2014-12-01 00:06:19,N,1,-73.950874328613281,40.662948608398438,-73.947784423828125,40.633140563964844,1,2.10,8.5,0.5,0.5,0,0,,9.5,2,1,,
2,2014-12-01 00:00:12,2014-12-01 00:08:06,N,1,-73.925254821777344,40.761951446533203,-73.913589477539062,40.74530029296875,1,1.77,8,0.5,0.5,0,0,,9,2,1,,
2,2014-12-01 00:00:13,2014-12-01 00:14:24,N,1,-73.994659423828125,40.703788757324219,-74.013725280761719,40.708454132080078,1,3.31,13,0.5,0.5,0,0,,14,2,1,,
1,2014-12-01 00:00:15,2014-12-01 00:19:31,N,1,-73.923118591308594,40.759323120117188,-73.987457275390625,40.763748168945313,1,4.50,17,0.5,0.5,3.6,0,,21.6,1,1,,
2,2014-12-01 00:00:16,2014-12-01 00:23:35,N,1,-73.954421997070312,40.685997009277344,-73.950706481933594,40.785835266113281,1,9.83,29.5,0.5,0.5,1,0,,31.5,1,1,,
2,2014-12-01 00:00:18,2014-12-01 00:09:37,N,1,-73.888587951660156,40.74725341796875,-73.887649536132812,40.728588104248047,1,1.87,8.5,0.5,0.5,0,0,,9.5,2,1,,
2,2014-12-01 00:00:20,2014-12-01 00:08:31,N,1,-73.8299560546875,40.759563446044922,-73.808998107910156,40.779579162597656,1,2.54,10,0.5,0.5,0,0,,11,2,1,,
2,2014-12-01 00:00:25,2014-12-01 00:03:14,N,1,-73.94915771484375,40.812881469726562,-73.952629089355469,40.803234100341797,1,.66,4.5,0.5,0.5,0,0,,5.5,2,1,,
2,2014-12-01 00:00:29,2014-12-01 00:07:40,N,1,-73.932243347167969,40.703418731689453,-73.939430236816406,40.689960479736328,1,1.30,7,0.5,0.5,0,0,,8,2,1,,
2,2014-12-01 00:00:32,2014-12-01 00:14:22,N,1,-73.961837768554687,40.683475494384766,-74.002426147460938,40.721481323242187,1,3.83,14,0.5,0.5,2.9,0,,17.9,1,1,,
1,2014-12-01 00:00:38,2014-12-01 00:09:19,N,1,-73.92352294921875,40.866935729980469,-73.938774108886719,40.849822998046875,1,1.60,8,0.5,0.5,0,0,,9,4,1,,
2,2014-12-01 00:00:40,2014-12-01 00:03:52,N,1,-73.960586547851563,40.659923553466797,-73.953178405761719,40.657291412353516,5,.75,4.5,0.5,0.5,0,0,,5.5,2,1,,
1,2014-12-01 00:00:42,2014-12-01 00:08:54,N,1,-73.975654602050781,40.686763763427734,-73.985572814941406,40.678218841552734,1,1.40,7.5,0.5,0.5,0,0,,8.5,2,1,,
2,2014-12-01 00:00:48,2014-12-01 00:12:35,N,1,-73.980484008789063,40.676410675048828,-74.009025573730469,40.649940490722656,1,2.48,11,0.5,0.5,0,0,,12,2,1,,
2,2014-12-01 00:00:49,2014-12-01 00:29:25,N,1,-73.906593322753906,40.753150939941406,-73.960777282714844,40.660614013671875,1,10.46,33,0.5,0.5,0,0,,34,1,1,,
2,2014-12-01 00:00:55,2014-12-01 00:06:04,N,1,-73.942123413085938,40.700820922851562,-73.938392639160156,40.690616607666016,1,1.10,5.5,0.5,0.5,0,0,,6.5,2,1,,
1,2014-12-01 00:00:59,2014-12-01 00:07:13,N,1,-73.921951293945313,40.808700561523438,-73.877449035644531,40.82879638671875,1,3.20,10.5,0.5,0.5,0,0,,11.5,2,1,,
