vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount

VTS,2012-09-01 05:35:00,2012-09-01 05:41:00,1,2.27,-73.995642000000004,40.725271999999997,1,,-73.992367000000002,40.749377000000003,CRD,7.2999999999999998,0.5,0.5,1.5600000000000001,0,9.8599999999999994
VTS,2012-09-01 05:31:00,2012-09-01 05:41:00,1,3.9399999999999999,-73.973276999999996,40.792907999999997,1,,-73.976046999999994,40.750342000000003,CRD,10.9,0.5,0.5,2.2799999999999998,0,14.18
VTS,2012-09-01 05:16:00,2012-09-01 05:40:00,2,16.75,-73.937562999999997,40.801259999999999,2,,-73.783299999999997,40.643875000000001,CSH,45,0,0.5,0,0,45.5
VTS,2012-09-01 05:41:00,2012-09-01 05:44:00,1,1.23,-73.987702999999996,40.765295000000002,1,,-73.994442000000006,40.753075000000003,CSH,4.9000000000000004,0.5,0.5,0,0,5.9000000000000004
VTS,2012-09-01 05:27:00,2012-09-01 05:39:00,2,3.9100000000000001,-73.954577,40.720492,1,,-73.993452000000005,40.727375000000002,CSH,11.300000000000001,0.5,0.5,0,0,12.300000000000001
VTS,2012-09-01 05:37:00,2012-09-01 05:43:00,5,1.1299999999999999,-74.001412000000002,40.731161999999998,1,,-73.987508000000005,40.728577000000001,CSH,5.2999999999999998,0.5,0.5,0,0,6.2999999999999998
VTS,2012-09-01 05:32:00,2012-09-01 05:46:00,3,11.359999999999999,-73.783207000000004,40.649172,1,,-73.786767999999995,40.740561999999997,CSH,25.300000000000001,0.5,0.5,0,0,26.300000000000001
VTS,2012-09-01 05:33:00,2012-09-01 05:43:00,1,5.7199999999999998,-74.075087999999994,40.595325000000003,1,,-74.075087999999994,40.595325000000003,CRD,14.5,0.5,0.5,1,0,16.5
VTS,2012-09-01 05:27:00,2012-09-01 05:46:00,5,10.08,-73.992684999999994,40.665627000000001,1,,-73.978390000000005,40.761395,CRD,24.100000000000001,0.5,0.5,3,0,28.100000000000001
VTS,2012-09-01 05:43:00,2012-09-01 05:46:00,1,1.45,-73.982782,40.751223000000003,1,,-73.991766999999996,40.733941999999999,CSH,5.2999999999999998,0.5,0.5,0,0,6.2999999999999998
VTS,2012-09-01 05:39:00,2012-09-01 05:46:00,1,1.4299999999999999,-74.004040000000003,40.707700000000003,1,,-74.005584999999996,40.717866999999998,CRD,6.0999999999999996,0.5,0.5,3,0,10.1
VTS,2012-09-01 05:40:00,2012-09-01 05:45:00,5,1.02,-73.964302000000004,40.767510000000001,1,,-73.978899999999996,40.772559999999999,CSH,5.2999999999999998,0.5,0.5,0,0,6.2999999999999998
VTS,2012-09-01 05:22:00,2012-09-01 05:45:00,5,7.0499999999999998,-73.990857000000005,40.728211999999999,1,,-73.980384999999998,40.688026999999998,CSH,20.100000000000001,0.5,0.5,0,0,21.100000000000001
VTS,2012-09-01 05:33:00,2012-09-01 05:45:00,6,4.5,-73.959462000000002,40.809075,4,,-74.001542000000001,40.756352,CSH,12.9,0.5,0.5,0,0,13.9
VTS,2012-09-01 05:23:00,2012-09-01 05:46:00,6,17.5,-73.980621999999997,40.774842,3,,-74.180727000000005,40.688167,CRD,53.100000000000001,0.5,0,10.720000000000001,11.5,75.819999999999993
VTS,2012-09-01 05:44:00,2012-09-01 05:47:00,1,1.03,-73.991721999999996,40.767665000000001,1,,-74.001311999999999,40.756616999999999,CRD,4.9000000000000004,0.5,0.5,1.0800000000000001,0,6.9800000000000004
VTS,2012-09-01 05:41:00,2012-09-01 05:47:00,1,1.21,-74.004279999999994,40.725572,1,,-73.990977000000001,40.717314999999999,CSH,5.7000000000000002,0.5,0.5,0,0,6.7000000000000002
VTS,2012-09-01 05:33:00,2012-09-01 05:47:00,2,4.54,-73.949365,40.801929999999999,1,,-73.918396999999999,40.766567000000002,CSH,13.300000000000001,0.5,0.5,0,4.7999999999999998,19.100000000000001
VTS,2012-09-01 05:32:00,2012-09-01 05:41:00,1,2.2400000000000002,-73.989549999999994,40.720602,1,,-73.981032999999996,40.747174999999999,CSH,8.0999999999999996,0.5,0.5,0,0,9.0999999999999996
VTS,2012-09-01 05:28:00,2012-09-01 05:41:00,1,4.8300000000000001,-73.980649999999997,40.742330000000003,1,,-73.946737999999996,40.800477000000001,CSH,12.5,0.5,0.5,0,0,13.5
VTS,2012-09-01 05:08:00,2012-09-01 05:43:00,1,16.640000000000001,-73.952496999999994,40.810794999999999,1,,-73.922537000000005,40.666167000000002,CSH,38.5,0.5,0.5,0,0,39.5
VTS,2012-09-01 05:32:00,2012-09-01 05:40:00,2,2.79,-73.991354999999999,40.750245,1,,-73.974722,40.778056999999997,CSH,8.9000000000000004,0.5,0.5,0,0,9.9000000000000004
VTS,2012-09-01 05:12:00,2012-09-01 05:44:00,5,8.7899999999999991,-73.987146999999993,40.761142,1,,-73.858620000000002,40.73648,CSH,24.100000000000001,0.5,0.5,0,0,25.100000000000001
VTS,2012-09-01 05:32:00,2012-09-01 05:40:00,1,2.9500000000000002,-73.979810000000001,40.749217000000002,1,,-73.971414999999993,40.782381999999998,CRD,9.3000000000000007,0.5,0.5,1.96,0,12.26
VTS,2012-09-01 05:16:00,2012-09-01 05:42:00,1,17.16,-73.976427000000001,40.762214999999998,2,,-73.782544999999999,40.646697000000003,CRD,45,0,0.5,9,0,54.5
VTS,2012-09-01 05:12:00,2012-09-01 05:30:00,1,5.9800000000000004,-73.983303000000006,40.730201999999998,1,,-73.917907,40.701067000000002,CRD,16.5,0.5,0.5,5.0999999999999996,0,22.600000000000001
VTS,2012-09-01 05:24:00,2012-09-01 05:46:00,1,8.9100000000000001,-73.991704999999996,40.750100000000003,1,,-73.930757999999997,40.833804999999998,CSH,22.5,0.5,0.5,0,0,23.5
VTS,2012-09-01 05:30:00,2012-09-01 05:42:00,5,4.6600000000000001,-73.986604999999997,40.747878,1,,-73.921657999999994,40.742776999999997,CSH,12.5,0.5,0.5,0,0,13.5
VTS,2012-09-01 05:29:00,2012-09-01 05:42:00,2,4.1600000000000001,-73.956337000000005,40.76735,1,,-73.997946999999996,40.745196999999997,CRD,12.9,0.5,0.5,1.2,0,15.1
VTS,2012-09-01 05:39:00,2012-09-01 05:44:00,5,1.6100000000000001,-73.962168000000005,40.810687999999999,1,,-73.950064999999995,40.829512000000001,CRD,6.0999999999999996,0.5,0.5,1.3200000000000001,0,8.4199999999999999
VTS,2012-09-01 05:37:00,2012-09-01 05:43:00,1,1.25,-74.007684999999995,40.740780000000001,1,,-74.004239999999996,40.747957,CRD,6.0999999999999996,0.5,0.5,1.3200000000000001,0,8.4199999999999999
VTS,2012-09-01 04:46:00,2012-09-01 05:08:00,1,0.69999999999999996,-73.997546999999997,40.763821999999998,1,,-73.886858000000004,40.758654999999997,CSH,18.899999999999999,0.5,0.5,0,0,19.899999999999999
VTS,2012-09-01 05:22:00,2012-09-01 05:41:00,1,15.119999999999999,-73.948670000000007,40.785035000000001,2,,-73.809747000000002,40.690285000000003,CRD,45,0,0.5,9,4.7999999999999998,59.299999999999997
VTS,2012-09-01 05:39:00,2012-09-01 05:43:00,3,1.01,-73.974294999999998,40.747616999999998,1,,-73.978864999999999,40.737067000000003,CSH,4.9000000000000004,0.5,0.5,0,0,5.9000000000000004
VTS,2012-09-01 05:42:00,2012-09-01 05:43:00,1,0.23000000000000001,-73.952321999999995,40.777301999999999,1,,-73.956213000000005,40.778892999999997,CSH,2.8999999999999999,0.5,0.5,0,0,3.8999999999999999
VTS,2012-09-01 05:35:00,2012-09-01 05:44:00,5,4.8399999999999999,-74.004831999999993,40.707438000000003,1,,-73.975722000000005,40.751997000000003,CSH,12.5,0.5,0.5,0,0,13.5
VTS,2012-09-01 05:32:00,2012-09-01 05:43:00,2,3.5,-73.976920000000007,40.790059999999997,1,,-73.991067000000001,40.751092,CRD,11.300000000000001,0.5,0.5,2,0,14.300000000000001
