VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 
2,2015-05-01 00:01:02,2015-05-01 00:06:09,N,1,-73.955619812011719,40.680755615234375,-73.961456298828125,40.6661376953125,1,1.18,6,0.5,0.5,0,0,,0.3,7.3,2,1,,
2,2015-05-01 00:01:13,2015-05-01 00:03:37,N,1,-73.991470336914063,40.691696166992188,-73.992523193359375,40.689407348632813,1,.17,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,,
2,2015-05-01 00:01:09,2015-05-01 00:09:23,N,1,-73.830673217773438,40.759552001953125,-73.862449645996094,40.753837585449219,1,2.36,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,,
2,2015-05-01 00:01:27,2015-05-01 00:05:32,N,1,-73.947647094726563,40.687606811523438,-73.946250915527344,40.695117950439453,1,.75,5,0.5,0.5,0,0,,0.3,6.3,1,1,,
2,2015-05-01 00:01:32,2015-05-01 00:07:05,N,1,-73.944877624511719,40.808528900146484,-73.936790466308594,40.812446594238281,1,.70,5,0.5,0.5,0,0,,0.3,6.3,1,1,,
2,2015-05-01 00:01:19,2015-05-01 00:08:19,N,1,-73.952507019042969,40.810878753662109,-73.946479797363281,40.826526641845703,1,1.42,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,,
2,2015-05-01 00:01:23,2015-05-01 00:52:51,N,1,-73.917572021484375,40.82391357421875,-73.97137451171875,40.685111999511719,5,16.07,51.5,0.5,0.5,0,0,,0.3,52.8,2,1,,
2,2015-05-01 00:02:08,2015-05-01 00:07:57,N,1,-73.954368591308594,40.820835113525391,-73.9415283203125,40.833320617675781,1,1.19,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,,
2,2015-05-01 00:02:16,2015-05-01 00:08:28,N,1,-73.949478149414063,40.71453857421875,-73.944984436035156,40.707778930664063,1,.90,6,0.5,0.5,0,0,,0.3,7.3,2,1,,
