VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 
2,2015-11-01 00:57:34,2015-11-01 23:57:45,N,5,-73.955085754394531,40.663722991943359,-73.958984375,40.663448333740234,1,.09,15,0,0,0,0,,0,15,2,2
2,2015-11-01 00:57:34,2015-11-01 23:57:45,N,5,-73.955085754394531,40.663722991943359,-73.958984375,40.663448333740234,1,.09,-15,0,0,0,0,,0,-15,3,2
2,2015-11-01 00:01:58,2015-11-01 00:02:16,N,1,-73.913337707519531,40.871875762939453,-73.915885925292969,40.869903564453125,1,.07,2.5,0.5,0.5,0,0,,0.3,3.8,2,1
2,2015-11-01 00:00:15,2015-11-01 00:02:13,N,1,-73.94207763671875,40.838085174560547,-73.947608947753906,40.830501556396484,1,.59,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2015-11-01 00:01:37,2015-11-01 00:02:42,N,1,-73.950157165527344,40.826278686523438,-73.944129943847656,40.823734283447266,1,.37,3,0.5,0.5,0.86,0,,0.3,5.16,1,1
2,2015-11-01 00:00:36,2015-11-01 00:02:02,N,1,-73.935264587402344,40.714305877685547,-73.933685302734375,40.714008331298828,1,.11,3,0.5,0.5,0,0,,0.3,4.3,2,1
2,2015-11-01 00:53:39,2015-11-02 00:02:50,N,1,-73.943611145019531,40.830173492431641,-73.952423095703125,40.808151245117188,1,1.82,9,0.5,0.5,1.5,0,,0.3,11.8,1,1
2,2015-11-01 00:00:08,2015-11-01 00:03:14,N,1,-73.9056396484375,40.887531280517578,-73.909507751464844,40.892841339111328,1,.68,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2015-11-01 00:00:31,2015-11-01 00:03:35,N,1,-73.952301025390625,40.706470489501953,-73.957771301269531,40.708499908447266,1,.34,4,0.5,0.5,1.06,0,,0.3,6.36,1,1
